Waktu,Kecerahan,Temperature,Latitude,Longtitude
1704.880575287,15.8999996185303,25.7000007629395,-6.86099176,107.57532721
1714.876180283,16,25.7000007629395,-6.86099145,107.57532659
1724.8685458,16,25.7000007629395,-6.86099186,107.57532563
1734.864478505,16,25.7000007629395,-6.86099202,107.57532482
1744.856502355,16.1000003814697,25.7000007629395,-6.86099211,107.57532449
1754.849209278,16.1000003814697,25.7000007629395,-6.86099264,107.57532394
1764.942520681,16.1000003814697,25.7000007629395,-6.86099445,107.57532389
1774.886686146,16.2000007629395,25.7000007629395,-6.86099531,107.57532421
1784.928472131,16.2000007629395,25.7000007629395,-6.86099611,107.57532433
1794.874036555,16.2000007629395,25.7000007629395,-6.86099682,107.57532489
1804.866763113,16.2999992370605,25.3999996185303,-6.86099802,107.5753252
1814.861584203,16.2999992370605,25.7000007629395,-6.8609987,107.5753253
1824.856395658,16.2999992370605,25.7000007629395,-6.86099798,107.57532508
1834.8954843,16.2999992370605,25.3999996185303,-6.86099801,107.5753252
1844.889556536,16.2999992370605,25.3999996185303,-6.86099807,107.57532571
1854.884794813,16.2999992370605,25.3999996185303,-6.860998,107.57532513
1864.877167882,16.3999996185303,25.3999996185303,-6.86099793,107.57532426
1874.87193491,16.3999996185303,25.3999996185303,-6.86099854,107.57532377
1884.865899073,16.3999996185303,25.3999996185303,-6.86099896,107.57532342
1894.859382506,16.3999996185303,25.3999996185303,-6.86099923,107.57532251
1904.90217094,16.3999996185303,25.3999996185303,-6.86099929,107.57532242
1914.896058801,16.3999996185303,25.7000007629395,-6.86099954,107.57532271
1924.93823562,16.3999996185303,25.3999996185303,-6.86099954,107.5753226
1934.883312335,16.3999996185303,25.3999996185303,-6.86099961,107.57532292
1944.877608268,16.3999996185303,25.3999996185303,-6.86099928,107.57532278
1954.870954983,16.3999996185303,25.3999996185303,-6.86099912,107.57532377
1964.865184146,16.3999996185303,25.3999996185303,-6.86099884,107.5753239
1974.906091174,16.3999996185303,25.3999996185303,-6.8609988,107.57532366
1984.901311847,16.3999996185303,25.3999996185303,-6.86099895,107.57532434
1994.943311999,16.5,25.3999996185303,-6.86099928,107.57532535
2004.891063818,16.5,25.3999996185303,-6.86099871,107.57532519
2014.931707356,16.5,25.3999996185303,-6.8609979,107.57532497
2024.876006623,16.5,25.3999996185303,-6.86099752,107.57532557
2034.869300161,16.5,25.3999996185303,-6.86099878,107.57532726
2044.91252448,16.5,25.3999996185303,-6.86099971,107.57532748
2054.954702758,16.5,25.3999996185303,-6.86100109,107.57532876
2064.901458587,16.5,25.3999996185303,-6.86100217,107.57532987
2074.893203792,16.6000003814697,25.3999996185303,-6.86100353,107.57533121
2084.889185402,16.6000003814697,25.3999996185303,-6.86100747,107.57533291
2094.882989617,16.6000003814697,25.7000007629395,-6.86100895,107.5753337
2104.876110343,16.6000003814697,25.3999996185303,-6.8610101,107.57533371
2114.96834112,16.6000003814697,25.3999996185303,-6.86101191,107.57533354
2124.912217002,16.6000003814697,25.3999996185303,-6.86101332,107.57533388
2134.904595175,16.6000003814697,25.3999996185303,-6.86101461,107.57533458
2144.898347046,16.6000003814697,25.3999996185303,-6.86101527,107.57533537
2154.894500324,16.6000003814697,25.3999996185303,-6.86101534,107.57533574
2164.886284747,16.7000007629395,25.3999996185303,-6.86101504,107.57533637
2174.879012556,16.7000007629395,25.3999996185303,-6.86101441,107.57533646
2184.922411302,16.7000007629395,25.3999996185303,-6.86101382,107.5753362
2194.918377027,16.7000007629395,25.3999996185303,-6.86101408,107.57533643
2204.909346034,16.7000007629395,25.3999996185303,-6.86101549,107.57533718
2214.903551082,16.7000007629395,25.3999996185303,-6.86101552,107.57533726
2224.897733005,16.7000007629395,25.3999996185303,-6.86101556,107.57533702
2234.891072637,16.7000007629395,25.3999996185303,-6.86101572,107.57533759
2244.883676852,16.7000007629395,25.3999996185303,-6.86101549,107.57533758
2254.927596483,16.7000007629395,25.3999996185303,-6.86101458,107.57533767
2264.921592678,16.7000007629395,25.3999996185303,-6.86101368,107.57533753
2274.914873559,16.7000007629395,25.3999996185303,-6.86101086,107.57533646
2284.908899857,16.7000007629395,25.3999996185303,-6.86100811,107.57533561
2294.951418968,16.7000007629395,25.3999996185303,-6.86100733,107.57533526
2304.898959798,16.7000007629395,25.3999996185303,-6.86100666,107.57533587
2314.890180106,16.7000007629395,25.3999996185303,-6.86100593,107.57533652
2324.932455311,16.7000007629395,25.3999996185303,-6.86100456,107.57533615
2334.928427807,16.7000007629395,25.3999996185303,-6.86100185,107.57533468
2344.920389314,16.7000007629395,25.3999996185303,-6.86099942,107.5753342
2354.915918477,16.7000007629395,25.3999996185303,-6.8609976,107.57533406
2364.907706546,16.7000007629395,25.3999996185303,-6.86099697,107.57533391
2374.899485031,16.7000007629395,25.3999996185303,-6.86099657,107.57533345
2384.894737684,16.7000007629395,25.7000007629395,-6.86099713,107.57533343
2394.937613774,16.7000007629395,25.3999996185303,-6.86099769,107.57533363
2404.933410801,16.7000007629395,25.7000007629395,-6.86099783,107.57533362
2414.924833193,16.7000007629395,25.7000007629395,-6.86099718,107.57533318
2424.918898554,16.7000007629395,25.7000007629395,-6.86099651,107.57533242
2434.912662561,16.7000007629395,25.7000007629395,-6.86099558,107.57533053
2444.906983078,16.6000003814697,25.3999996185303,-6.86099667,107.57533206
2454.89871198,16.6000003814697,25.7000007629395,-6.86099625,107.57533302
2464.942407393,16.6000003814697,25.3999996185303,-6.86099623,107.57533331
2474.938210462,16.6000003814697,25.7000007629395,-6.86099624,107.57533366
2484.931880146,16.6000003814697,25.7000007629395,-6.86099629,107.57533333
2494.923778736,16.6000003814697,25.3999996185303,-6.86099401,107.57532756
2504.918640503,16.6000003814697,25.7000007629395,-6.8609928,107.5753232
2514.912046749,16.6000003814697,25.7000007629395,-6.86099326,107.57532294
2524.906473776,16.6000003814697,25.3999996185303,-6.86099326,107.57532345
2534.947525022,16.6000003814697,25.7000007629395,-6.86099302,107.57532414
2544.941969185,16.6000003814697,25.7000007629395,-6.86099344,107.57532577
2554.986528661,16.6000003814697,25.7000007629395,-6.86099277,107.57532589
2564.929617511,16.6000003814697,25.7000007629395,-6.86099349,107.57532659
2574.931222611,16.6000003814697,25.7000007629395,-6.86099279,107.57532662
2584.96563193,16.6000003814697,25.7000007629395,-6.86099296,107.57532667
2594.910691197,16.6000003814697,25.7000007629395,-6.8609942,107.57532701
2604.954910256,16.6000003814697,25.7000007629395,-6.86099487,107.57532708
2614.995684627,16.6000003814697,25.7000007629395,-6.8609985,107.57533009
2624.942740926,16.6000003814697,25.3999996185303,-6.86100333,107.57533512
2634.934652068,16.6000003814697,25.7000007629395,-6.86100518,107.5753369
2644.930286178,16.6000003814697,25.7000007629395,-6.86100441,107.57533564
2654.920192893,16.6000003814697,25.7000007629395,-6.86100401,107.57533464
2664.917378358,16.6000003814697,25.7000007629395,-6.86100388,107.57533351
2674.958171375,16.6000003814697,25.7000007629395,-6.86100328,107.57533197
2684.953104653,16.6000003814697,25.7000007629395,-6.86100256,107.57532947
2694.945210847,16.6000003814697,25.7000007629395,-6.86100499,107.57533182
2704.941014124,16.6000003814697,25.7000007629395,-6.86100717,107.57533368
2714.931910423,16.6000003814697,25.7000007629395,-6.86100724,107.57533283
2724.932584221,16.6000003814697,25.7000007629395,-6.86100396,107.57532736
2734.920844842,16.6000003814697,25.7000007629395,-6.86099954,107.57532094
2744.962632338,16.6000003814697,25.7000007629395,-6.86099812,107.57531937
2754.958962543,16.6000003814697,25.7000007629395,-6.86099798,107.57531827
2764.951108528,16.6000003814697,25.7000007629395,-6.86099811,107.5753173
2774.944468212,16.6000003814697,25.7000007629395,-6.86099928,107.57531616
2784.986924458,16.6000003814697,25.7000007629395,-6.86099833,107.57531343
2794.981170757,16.6000003814697,25.7000007629395,-6.86099776,107.57531135
2804.927927888,16.6000003814697,25.7000007629395,-6.8609976,107.57531111
2814.966819186,16.6000003814697,25.7000007629395,-6.86100057,107.57531489
2824.962510485,16.6000003814697,25.7000007629395,-6.86100246,107.57531926
2834.955554752,16.6000003814697,25.7000007629395,-6.86100203,107.57531943
2844.950148498,16.6000003814697,25.7000007629395,-6.86100162,107.57531969
2854.991161359,16.6000003814697,25.7000007629395,-6.86100202,107.57531954
2864.93734099,16.6000003814697,25.7000007629395,-6.8610006,107.5753177
2874.931040101,16.6000003814697,25.7000007629395,-6.86099835,107.57531807
2885.021118326,16.6000003814697,25.7000007629395,-6.86099792,107.57531837
2894.965533791,16.6000003814697,25.7000007629395,-6.86099795,107.5753196
2904.96139384,16.6000003814697,25.7000007629395,-6.86099423,107.57531594
2914.953988784,16.6000003814697,25.7000007629395,-6.86099347,107.57531151
2924.951861488,16.6000003814697,25.7000007629395,-6.86099946,107.5753124
2934.943752318,16.6000003814697,25.7000007629395,-6.86100405,107.57531579
2944.93600497,16.6000003814697,25.7000007629395,-6.86100041,107.57531339
2954.978260279,16.6000003814697,25.7000007629395,-6.86099639,107.575311
2964.973788765,16.6000003814697,25.7000007629395,-6.86099579,107.57531563
2974.966306678,16.6000003814697,25.7000007629395,-6.86099993,107.57532697
2984.962119955,16.6000003814697,25.7000007629395,-6.86100208,107.57533655
2994.953489482,16.6000003814697,25.7000007629395,-6.86100404,107.57534147
3004.949554114,16.6000003814697,25.7000007629395,-6.86100371,107.57534462
3014.943638277,16.6000003814697,25.7000007629395,-6.86100177,107.57534518
3025.031475773,16.6000003814697,25.7000007629395,-6.86100139,107.57534707
3035.025890717,16.6000003814697,25.7000007629395,-6.86099909,107.57534552
3044.971127432,16.6000003814697,25.7000007629395,-6.86099708,107.57534452
3054.966647689,16.6000003814697,25.7000007629395,-6.8609963,107.57534474
3064.959089508,16.6000003814697,25.7000007629395,-6.8609963,107.575346
3074.954697264,16.6000003814697,25.7000007629395,-6.86099572,107.57534851
3084.94796575,16.6000003814697,25.7000007629395,-6.86099534,107.57534962
3094.990799392,16.6000003814697,25.7000007629395,-6.86099602,107.57535242
3104.984474649,16.6000003814697,25.7000007629395,-6.86099663,107.575356
3114.975883499,16.6000003814697,25.7000007629395,-6.86099715,107.57535753
3124.97089912,16.2000007629395,25.3999996185303,-6.86099691,107.5753577
3134.965856096,16.3999996185303,25.7000007629395,-6.86099687,107.57535828
3144.959355154,16.2999992370605,25.7000007629395,-6.86099574,107.57535873
3154.954010463,16.3999996185303,25.7000007629395,-6.86099658,107.57535992
3164.994927907,16.3999996185303,25.7000007629395,-6.86099779,107.57536202
3174.989430039,16.5,25.7000007629395,-6.86099773,107.57536208
3184.981275035,16.5,25.7000007629395,-6.86099678,107.57536087
3194.975030396,16.5,25.7000007629395,-6.86099431,107.5753569
3204.968426746,16.5,25.7000007629395,-6.86099244,107.57535468
3214.96179044,16.5,25.7000007629395,-6.86099044,107.5753517
3224.956397207,16.5,25.7000007629395,-6.86098921,107.57534992
3235.001027151,16.5,25.7000007629395,-6.86098861,107.57534925
3244.993022512,16.5,25.7000007629395,-6.8609884,107.5753487
3254.988278342,16.5,25.7000007629395,-6.86098819,107.575348
3264.981626827,16.5,25.7000007629395,-6.86098816,107.575347
3274.974395782,16.5,25.7000007629395,-6.86098818,107.57534605
3284.969239007,16.5,25.7000007629395,-6.8609881,107.57534452
3294.961345358,16.5,25.7000007629395,-6.86098787,107.5753424
3305.003833583,16.5,25.7000007629395,-6.8609884,107.57534027
3314.997775923,16.5,25.7000007629395,-6.86098876,107.57533889
3324.991508315,16.5,25.7000007629395,-6.86098907,107.57533808
3334.985085967,16.5,25.7000007629395,-6.86098907,107.57533715
3344.978907578,16.5,25.7000007629395,-6.86098871,107.57533623
3354.97275096,16.6000003814697,25.7000007629395,-6.86098862,107.5753355
3364.96610007,16.6000003814697,25.7000007629395,-6.86098852,107.57533516
3375.108609702,16.6000003814697,25.7000007629395,-6.86098848,107.57533505
3385.002997302,16.6000003814697,25.7000007629395,-6.86098887,107.57533507
3394.996390736,16.6000003814697,25.7000007629395,-6.86098882,107.57533484
3404.990587243,16.6000003814697,25.7000007629395,-6.86098829,107.57533525
3414.983663176,16.6000003814697,25.7000007629395,-6.86098786,107.57533548
3424.977913485,16.6000003814697,25.7000007629395,-6.86098713,107.57533508
3435.022484731,16.6000003814697,25.7000007629395,-6.86098619,107.57533454
3445.016479571,16.6000003814697,25.7000007629395,-6.86098516,107.5753333
3455.008027953,16.6000003814697,25.7000007629395,-6.86098443,107.57533203
3465.001440136,16.6000003814697,25.7000007629395,-6.8609838,107.57533098
3474.997038726,16.6000003814697,25.7000007629395,-6.86098332,107.57532988
3484.990719295,16.6000003814697,25.7000007629395,-6.86098323,107.57532818
3494.982873042,16.6000003814697,25.7000007629395,-6.8609828,107.57532769
3504.976852204,16.6000003814697,25.7000007629395,-6.86098312,107.57532784
3515.018821211,16.6000003814697,25.7000007629395,-6.86098468,107.5753291
3525.012735947,16.7000007629395,25.7000007629395,-6.86098624,107.57532999
3535.00882662,16.7000007629395,25.7000007629395,-6.86098714,107.57533041
3545.002766616,16.7000007629395,25.7000007629395,-6.86098838,107.57533189
3554.995373904,16.7000007629395,25.7000007629395,-6.86098988,107.57533325
3564.987979525,16.7000007629395,25.7000007629395,-6.86099062,107.57533366
3574.981549001,16.7000007629395,25.7000007629395,-6.86099154,107.57533388
3585.02425733,16.7000007629395,25.7000007629395,-6.86099161,107.57533366
3595.018648264,16.7000007629395,25.7000007629395,-6.86099086,107.57533318
3605.011671021,16.7000007629395,25.7000007629395,-6.8609901,107.57533302
3615.005838673,16.7000007629395,25.7000007629395,-6.86098988,107.575333
3624.999008513,16.7000007629395,25.7000007629395,-6.86098956,107.57533187
3634.995051269,16.7000007629395,25.7000007629395,-6.86098911,107.57533103
3644.986641162,16.7000007629395,25.7000007629395,-6.86098901,107.57533019
